,date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url
1479,8/11/17,4530,4014,0.1,4330,Human,Male,Light,3,"['Stringy Hair', 'Earring', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4330.png
1480,9/20/18,3557,2289,0.15,4330,Human,Male,Light,3,"['Stringy Hair', 'Earring', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4330.png
10404,2/9/21,5480,5660,6.9,4331,Human,Male,Medium,2,"['Big Shades', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4331.png
10405,2/17/21,5660,297,13.8,4331,Human,Male,Medium,2,"['Big Shades', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4331.png
10406,3/2/21,297,5028,19.5,4331,Human,Male,Medium,2,"['Big Shades', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4331.png
10407,3/13/21,5028,3572,27.99,4331,Human,Male,Medium,2,"['Big Shades', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4331.png
15760,7/30/21,3392,1170,23.99,4332,Human,Female,Dark,4,"['Green Eye Shadow', 'Dark Hair', 'Purple Lipstick', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4332.png
15761,6/11/22,3096,6385,48.39,4332,Human,Female,Dark,4,"['Green Eye Shadow', 'Dark Hair', 'Purple Lipstick', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4332.png
15762,6/21/22,6385,1709,65.6,4332,Human,Female,Dark,4,"['Green Eye Shadow', 'Dark Hair', 'Purple Lipstick', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4332.png
15763,6/24/22,5912,1291,0,4332,Human,Female,Dark,4,"['Green Eye Shadow', 'Dark Hair', 'Purple Lipstick', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4332.png
15764,6/24/22,1709,5912,0,4332,Human,Female,Dark,4,"['Green Eye Shadow', 'Dark Hair', 'Purple Lipstick', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4332.png
12596,3/11/21,5178,4045,120,4333,Human,Female,Light,2,"['Mole', 'Pilot Helmet']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4333.png
3056,6/8/18,5223,3175,0.1,4334,Human,Female,Dark,3,"['Clown Eyes Green', 'Hot Lipstick', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4334.png
3057,2/3/21,2317,6217,7,4334,Human,Female,Dark,3,"['Clown Eyes Green', 'Hot Lipstick', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4334.png
14632,5/8/21,57,4899,30,4335,Human,Male,Medium,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4335.png
14633,5/9/21,5743,4655,20,4335,Human,Male,Medium,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4335.png
14634,5/13/21,3187,2916,12.88,4335,Human,Male,Medium,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4335.png
14635,5/14/21,2916,5995,14.9,4335,Human,Male,Medium,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4335.png
14636,8/3/21,5995,2738,33.99,4335,Human,Male,Medium,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4335.png
14637,8/5/21,2738,2237,47.75,4335,Human,Male,Medium,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4335.png
2604,2/11/18,3242,5464,0.16,4337,Human,Male,Medium,3,"['Front Beard', 'Pipe', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4337.png
4861,6/14/19,809,6083,0.49,4338,Human,Male,Dark,3,"['Clown Nose', 'Cap Forward', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4338.png
4862,2/22/21,6083,6292,26,4338,Human,Male,Dark,3,"['Clown Nose', 'Cap Forward', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4338.png
4863,3/12/21,6292,2154,27.55,4338,Human,Male,Dark,3,"['Clown Nose', 'Cap Forward', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4338.png
4864,7/19/21,2154,3099,24.5,4338,Human,Male,Dark,3,"['Clown Nose', 'Cap Forward', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4338.png
4865,7/31/21,3099,5243,36.5,4338,Human,Male,Dark,3,"['Clown Nose', 'Cap Forward', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4338.png
6070,1/4/20,1303,2166,0.55,4340,Human,Female,Dark,2,"['Mole', 'Red Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4340.png
6071,1/11/20,2166,2667,0.82,4340,Human,Female,Dark,2,"['Mole', 'Red Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4340.png
6072,7/10/20,2667,4148,1.99,4340,Human,Female,Dark,2,"['Mole', 'Red Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4340.png
4293,4/8/19,160,4867,0.5,4342,Human,Male,Light,2,"['Peak Spike', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4342.png
4294,7/1/22,5880,2949,81,4342,Human,Male,Light,2,"['Peak Spike', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4342.png
1080,7/14/17,4530,2864,0.09,4343,Human,Female,Medium,3,"['Purple Lipstick', 'Straight Hair Dark', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4343.png
1081,12/15/17,336,3750,0.4,4343,Human,Female,Medium,3,"['Purple Lipstick', 'Straight Hair Dark', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4343.png
13527,4/3/21,166,1152,50,4346,Human,Female,Medium,3,"['Pink With Hat', 'Purple Eye Shadow', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4346.png
11622,2/21/21,166,1965,45,4347,Human,Female,Medium,2,"['Pink With Hat', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4347.png
11623,8/29/21,5671,1721,222,4347,Human,Female,Medium,2,"['Pink With Hat', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4347.png
11624,3/12/22,1721,1708,115,4347,Human,Female,Medium,2,"['Pink With Hat', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4347.png
15727,7/30/21,3390,1291,0,4348,Human,Female,Light,3,"['Mole', 'Green Eye Shadow', 'Stringy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4348.png
10199,2/3/21,3591,1420,6.2,4352,Human,Male,Albino,4,"['Messy Hair', 'Classic Shades', 'Normal Beard', 'Smile']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4352.png
10200,5/29/21,1420,5397,19.5,4352,Human,Male,Albino,4,"['Messy Hair', 'Classic Shades', 'Normal Beard', 'Smile']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4352.png
10201,5/31/21,2895,6178,26,4352,Human,Male,Albino,4,"['Messy Hair', 'Classic Shades', 'Normal Beard', 'Smile']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4352.png
16301,8/5/21,809,1233,125,4354,Human,Female,Light,2,"['Wild White Hair', 'Classic Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4354.png
15207,6/29/21,1878,2716,23,4355,Human,Male,Medium,3,"['Vampire Hair', 'Classic Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4355.png
15208,7/11/21,2716,547,23,4355,Human,Male,Medium,3,"['Vampire Hair', 'Classic Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4355.png
16499,8/19/21,1878,3188,55,4356,Human,Male,Medium,3,"['Luxurious Beard', 'Mohawk Thin', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4356.png
17641,5/3/22,4981,1291,0,4357,Human,Female,Medium,3,"['Regular Shades', 'Stringy Hair', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4357.png
17642,5/3/22,2642,4981,0,4357,Human,Female,Medium,3,"['Regular Shades', 'Stringy Hair', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4357.png
15034,6/11/21,1878,4502,15.25,4360,Human,Male,Dark,3,"['Big Shades', 'Goat', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4360.png
15035,7/30/21,2195,5491,22.5,4360,Human,Male,Dark,3,"['Big Shades', 'Goat', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4360.png
15036,7/31/21,5491,2909,28.5,4360,Human,Male,Dark,3,"['Big Shades', 'Goat', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4360.png
15037,2/13/22,2909,2766,71,4360,Human,Male,Dark,3,"['Big Shades', 'Goat', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4360.png
15406,7/13/21,1878,3630,21,4361,Human,Male,Medium,3,"['Normal Beard Black', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4361.png
15407,11/16/21,5983,4541,90,4361,Human,Male,Medium,3,"['Normal Beard Black', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4361.png
15408,11/24/21,4541,1903,89.5,4361,Human,Male,Medium,3,"['Normal Beard Black', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4361.png
15409,4/13/22,3096,6228,65.95,4361,Human,Male,Medium,3,"['Normal Beard Black', 'Earring', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4361.png
508,7/4/17,1406,1701,0.47,4362,Human,Female,Medium,2,"['Horned Rim Glasses', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4362.png
14861,5/18/21,1878,2010,22,4364,Human,Female,Light,4,"['Blue Eye Shadow', 'Crazy Hair', 'Hot Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4364.png
15090,6/21/21,1878,2853,23.75,4367,Human,Female,Light,2,"['Tassle Hat', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4367.png
15091,6/23/21,2853,5323,26,4367,Human,Female,Light,2,"['Tassle Hat', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4367.png
16727,8/24/21,1878,2321,85,4368,Human,Female,Medium,4,"['Black Lipstick', 'Headband', 'Regular Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4368.png
16728,9/30/21,3096,769,115.99,4368,Human,Female,Medium,4,"['Black Lipstick', 'Headband', 'Regular Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4368.png
16729,12/4/21,769,2233,70,4368,Human,Female,Medium,4,"['Black Lipstick', 'Headband', 'Regular Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4368.png
16730,4/27/22,2233,4781,70,4368,Human,Female,Medium,4,"['Black Lipstick', 'Headband', 'Regular Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4368.png
15847,7/31/21,1878,6083,32,4369,Human,Male,Light,3,"['Muttonchops', 'Headband', 'Regular Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4369.png
15092,6/21/21,1878,5418,13.75,4370,Human,Male,Medium,3,"['Frown', 'Mohawk Thin', 'Shadow Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4370.png
15363,7/11/21,1878,3610,44,4372,Human,Female,Light,3,"['Blue Eye Shadow', 'Wild White Hair', 'Black Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4372.png
15154,6/26/21,1878,4721,18,4373,Human,Male,Dark,2,"['Fedora', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png
15155,8/13/21,5375,5549,65,4373,Human,Male,Dark,2,"['Fedora', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png
15156,9/23/21,5549,17,114.76,4373,Human,Male,Dark,2,"['Fedora', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png
15157,3/11/22,17,4028,79.96,4373,Human,Male,Dark,2,"['Fedora', 'Nerd Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4373.png
15473,7/20/21,1878,1683,21,4374,Human,Female,Dark,2,"['Messy Hair', 'Clown Eyes Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4374.png
15296,7/7/21,1878,3313,24,4375,Human,Male,Medium,3,"['Wild Hair', 'Vape', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4375.png
15297,5/26/22,3313,3096,58,4375,Human,Male,Medium,3,"['Wild Hair', 'Vape', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4375.png
15298,6/17/22,4282,5567,72.95,4375,Human,Male,Medium,3,"['Wild Hair', 'Vape', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4375.png
16239,8/4/21,1878,4773,65,4378,Human,Male,Light,3,"['Front Beard Dark', 'VR', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4378.png
16240,2/25/22,3578,66,89,4378,Human,Male,Light,3,"['Front Beard Dark', 'VR', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4378.png
125,6/27/17,3591,2151,1,4379,Human,Male,Medium,3,"['Hoodie', 'Shadow Beard', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4379.png
126,2/21/19,2151,5903,1.75,4379,Human,Male,Medium,3,"['Hoodie', 'Shadow Beard', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4379.png
127,2/22/21,5903,6397,90,4379,Human,Male,Medium,3,"['Hoodie', 'Shadow Beard', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4379.png
13241,3/22/21,5480,2678,49.99,4389,Human,Male,Medium,3,"['Cigarette', 'Hoodie', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4389.png
13242,4/2/21,2678,5663,45.99,4389,Human,Male,Medium,3,"['Cigarette', 'Hoodie', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4389.png
11632,2/21/21,809,5319,22,4390,Human,Male,Light,4,"['Clown Nose', 'Front Beard Dark', 'Earring', 'Headband']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4390.png
8628,9/14/20,1303,3357,1.4,4391,Human,Male,Dark,2,"['Mustache', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4391.png
8629,6/29/21,6013,45,17.2,4391,Human,Male,Dark,2,"['Mustache', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4391.png
8630,7/30/21,3390,1291,0,4391,Human,Male,Dark,2,"['Mustache', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4391.png
8631,2/7/22,937,1695,73.5,4391,Human,Male,Dark,2,"['Mustache', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4391.png
3728,11/27/18,1303,1217,0.14,4392,Human,Male,Dark,2,"['Frumpy Hair', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4392.png
12102,2/25/21,5178,6083,50,4393,Human,Female,Light,3,"['Black Lipstick', 'Welding Goggles', 'Blonde Bob']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4393.png
1093,7/16/17,2794,4305,0.37,4395,Human,Male,Light,2,"['Luxurious Beard', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4395.png
1094,6/28/20,4305,3138,2.3,4395,Human,Male,Light,2,"['Luxurious Beard', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4395.png
17040,9/16/21,2653,2263,179,4396,Human,Female,Dark,3,"['Hot Lipstick', 'Wild Hair', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4396.png
15456,7/17/21,58,2231,25,4399,Human,Male,Light,2,"['Front Beard Dark', 'Fedora']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4399.png
15457,7/30/21,2231,2631,27,4399,Human,Male,Light,2,"['Front Beard Dark', 'Fedora']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4399.png
3150,7/17/18,920,5020,0.19,4400,Human,Male,Dark,2,"['Cap Forward', '3D Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4400.png
5167,8/22/19,5223,93,0.75,4401,Human,Female,Light,3,"['Red Mohawk', 'Eye Mask', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4401.png
2608,2/16/18,2316,6214,0.11009,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2609,3/25/18,6214,1527,0.23,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2610,5/6/19,1527,4411,0.45,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2611,3/28/21,3861,2087,16,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2612,4/17/21,435,2169,18.99,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2613,4/26/21,2169,828,21.75,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2614,7/2/21,828,6177,19.66,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
2615,7/8/21,6177,817,19.3,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png
7409,5/22/20,2316,4694,4,4405,Human,Female,Albino,3,"['Wild White Hair', 'Purple Lipstick', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4405.png
7410,7/14/21,1115,1276,42,4405,Human,Female,Albino,3,"['Wild White Hair', 'Purple Lipstick', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4405.png
8532,9/14/20,1303,3357,1.55,4406,Human,Female,Light,2,"['Mole', 'Stringy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4406.png
8533,7/9/21,3922,1291,0,4406,Human,Female,Light,2,"['Mole', 'Stringy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4406.png
8534,2/27/22,3876,4981,0,4406,Human,Female,Light,2,"['Mole', 'Stringy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4406.png
8535,2/27/22,4981,1291,0,4406,Human,Female,Light,2,"['Mole', 'Stringy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4406.png
8536,2/27/22,4401,1028,66,4406,Human,Female,Light,2,"['Mole', 'Stringy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4406.png
15174,6/28/21,2108,2721,27.95,4407,Human,Male,Dark,3,"['Big Shades', 'Shadow Beard', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4407.png
15175,8/24/21,4342,2272,105,4407,Human,Male,Dark,3,"['Big Shades', 'Shadow Beard', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4407.png
13157,3/20/21,5695,2508,40,4408,Human,Male,Light,2,"['Bandana', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4408.png
13158,8/3/21,2508,4198,85,4408,Human,Male,Light,2,"['Bandana', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4408.png
9882,1/13/21,5621,3332,11,4410,Human,Female,Medium,1,['Clown Eyes Blue'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4410.png
9883,8/23/21,2085,17,75,4410,Human,Female,Medium,1,['Clown Eyes Blue'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4410.png
9884,8/28/21,17,496,169,4410,Human,Female,Medium,1,['Clown Eyes Blue'],#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4410.png
17731,6/19/22,5895,2070,69.49,4411,Human,Male,Dark,2,"['Cap Forward', 'Frown']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4411.png
12093,2/25/21,3027,5508,24,4413,Human,Male,Medium,2,"['Mustache', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4413.png
4352,4/22/19,920,4284,0.38,4414,Human,Male,Dark,4,"['Eye Mask', 'Normal Beard Black', 'Headband', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4414.png
4353,8/16/21,4284,3096,41.5,4414,Human,Male,Dark,4,"['Eye Mask', 'Normal Beard Black', 'Headband', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4414.png
4354,8/23/21,3096,4539,67.9,4414,Human,Male,Dark,4,"['Eye Mask', 'Normal Beard Black', 'Headband', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4414.png
