date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url,dte
2021-02-08,507,2297,7.0,9923,Human,Female,Light,4,"['Cap', 'Clown Eyes Green', 'Hot Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9923.png,2021-02-08
2021-02-08,4394,3039,9.0,9781,Human,Female,Dark,2,"['Crazy Hair', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9781.png,2021-02-08
2021-02-08,1919,425,99.99,9997,Zombie,Male,Non-human,2,"['Front Beard', 'Cap Forward']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk9997.png,2021-02-08
2021-02-08,4269,1892,12.9,7123,Human,Female,Albino,3,"['Knitted Cap', 'Silver Chain', 'Cigarette']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk7123.png,2021-02-08
2021-02-08,5853,6105,6.75,8905,Human,Female,Medium,3,"['Mole', 'Wild Hair', 'Clown Eyes Blue']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8905.png,2021-02-08
2021-02-08,1406,1965,6.25,8777,Human,Male,Albino,3,"['Cigarette', 'Handlebars', 'Wild Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8777.png,2021-02-08
2021-02-08,4137,2584,5.98,4108,Human,Male,Dark,3,"['Messy Hair', 'Earring', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4108.png,2021-02-08
2021-02-08,2373,3221,4.99,1349,Human,Male,Light,2,"['Wild Hair', 'Mustache']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1349.png,2021-02-08
2021-02-08,1406,991,7.9,1044,Human,Male,Light,2,"['Normal Beard', 'VR']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1044.png,2021-02-08
2021-02-08,2292,3861,22.82,4082,Human,Male,Medium,3,"['Mustache', 'Top Hat', 'Pipe']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4082.png,2021-02-08
2021-02-09,1064,2248,7.0444444,6341,Human,Female,Dark,2,"['Mole', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6341.png,2021-02-09
2021-02-09,1406,5460,6.4,3640,Human,Male,Light,3,"['Normal Beard Black', 'Nerd Glasses', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3640.png,2021-02-09
2021-02-09,166,1892,12.0,628,Human,Female,Albino,4,"['Purple Eye Shadow', 'Stringy Hair', 'Purple Lipstick', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk628.png,2021-02-09
2021-02-09,1406,2869,11.0,9963,Human,Male,Albino,4,"['Chinstrap', 'Purple Hair', 'Earring', 'VR']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9963.png,2021-02-09
2021-02-09,3392,1892,12.0,1744,Human,Female,Light,3,"['Clown Nose', 'Big Shades', 'Straight Hair Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1744.png,2021-02-09
2021-02-09,4598,2248,7.0,5711,Human,Male,Dark,4,"['Clown Eyes Blue', 'Peak Spike', 'Earring', 'Normal Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5711.png,2021-02-09
2021-02-09,166,2878,12.0,819,Human,Male,Light,4,"['Shadow Beard', 'Headband', 'Pipe', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk819.png,2021-02-09
2021-02-09,4916,329,5.8999,2907,Human,Male,Dark,3,"['Messy Hair', 'Goat', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2907.png,2021-02-09
2021-02-09,3043,2869,12.0,7715,Human,Female,Medium,3,"['Wild White Hair', 'Hot Lipstick', 'Classic Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7715.png,2021-02-09
2021-02-09,4801,3357,8.0,6207,Human,Male,Light,2,"['VR', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6207.png,2021-02-09
2021-02-09,6110,4093,16.0,4640,Human,Male,Medium,3,"['Frown', 'Nerd Glasses', 'Top Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4640.png,2021-02-09
2021-02-09,4916,5981,5.89,3339,Human,Male,Light,3,"['Mohawk Thin', 'Shadow Beard', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3339.png,2021-02-09
2021-02-09,506,5981,7.2,7000,Human,Male,Dark,2,"['Messy Hair', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7000.png,2021-02-09
2021-02-09,570,2248,6.6,4312,Human,Male,Medium,3,"['Big Shades', 'Chinstrap', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4312.png,2021-02-09
2021-02-09,2360,1892,16.0,1123,Human,Female,Medium,3,"['Medical Mask', 'Straight Hair Blonde', '3D Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1123.png,2021-02-09
2021-02-09,4965,3021,8.0,5815,Human,Female,Medium,2,"['Wild Hair', 'Clown Eyes Blue']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5815.png,2021-02-09
2021-02-09,3392,1892,13.0,1566,Human,Female,Medium,3,"['Pipe', 'Headband', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1566.png,2021-02-09
2021-02-09,5480,1892,12.5,1196,Human,Female,Albino,3,"['Clown Eyes Green', 'Earring', 'Mohawk Dark']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1196.png,2021-02-09
2021-02-09,310,2848,10.0,5781,Human,Female,Dark,2,"['Tassle Hat', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5781.png,2021-02-09
2021-02-09,506,2248,6.5,9171,Human,Male,Medium,3,"['Front Beard', 'Cap', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9171.png,2021-02-09
2021-02-09,3541,2878,9.99,9216,Human,Male,Medium,3,"['Vampire Hair', 'Gold Chain', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9216.png,2021-02-09
2021-02-09,2974,5084,14.0,2222,Human,Female,Dark,3,"['Clown Eyes Green', 'Blonde Short', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2222.png,2021-02-09
2021-02-09,5480,5660,6.9,4331,Human,Male,Medium,2,"['Big Shades', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4331.png,2021-02-09
2021-02-09,506,2248,6.5,7251,Human,Male,Dark,2,"['Shaved Head', 'Clown Eyes Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7251.png,2021-02-09
2021-02-09,1668,910,7.8,1880,Human,Male,Dark,2,"['Fedora', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1880.png,2021-02-09
2021-02-09,4871,5491,7.8,2430,Human,Male,Medium,4,"['Bandana', 'Big Shades', 'Vape', 'Mustache']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2430.png,2021-02-09
2021-02-09,1745,3332,7.99,1891,Human,Male,Medium,2,"['Cigarette', 'Police Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1891.png,2021-02-09
2021-02-09,1293,6426,8.45,9627,Human,Male,Albino,4,"['Cigarette', 'Chinstrap', 'Earring', 'Headband']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9627.png,2021-02-09
2021-02-09,5677,4801,7.85,4261,Human,Male,Medium,4,"['Cigarette', 'Normal Beard Black', 'Silver Chain', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4261.png,2021-02-09
2021-02-09,1146,2248,8.9,8315,Human,Male,Albino,3,"['Cap', 'Earring', 'Pipe']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8315.png,2021-02-09
2021-02-09,4753,1686,9.4,9494,Human,Male,Light,3,"['Shadow Beard', 'VR', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9494.png,2021-02-09
2021-02-09,506,1745,6.7,6291,Human,Male,Dark,3,"['Smile', 'Mohawk', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6291.png,2021-02-09
2021-02-09,1865,425,6.99,9726,Human,Male,Medium,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9726.png,2021-02-09
2021-02-09,293,2248,6.5,3565,Human,Male,Medium,3,"['Eye Mask', 'Muttonchops', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3565.png,2021-02-09
2021-02-09,3392,1892,12.0,3402,Human,Female,Light,4,"['Knitted Cap', 'Spots', 'Horned Rim Glasses', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3402.png,2021-02-09
2021-02-09,5194,984,6.75,2739,Human,Male,Dark,4,"['Cap', 'Earring', 'Goat', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2739.png,2021-02-09
2021-02-09,1119,1892,15.0,2730,Human,Female,Albino,2,"['Regular Shades', 'Dark Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2730.png,2021-02-09
2021-02-09,4137,4753,7.79,3455,Human,Male,Albino,3,"['Shadow Beard', 'Mohawk', 'Mole']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3455.png,2021-02-09
2021-02-09,6434,4556,6.66,3425,Human,Male,Dark,4,"['Cigarette', 'Wild Hair', 'Earring', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3425.png,2021-02-09
2021-02-09,2843,3332,8.1,9507,Human,Male,Dark,3,"['Vampire Hair', 'Eye Mask', 'Shadow Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,2021-02-09
2021-02-09,506,3550,27.0,8929,Human,Male,Medium,5,"['Normal Beard Black', 'Big Shades', 'Earring', 'Do-rag', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8929.png,2021-02-09
2021-02-09,2292,6297,5.94,5973,Human,Male,Dark,4,"['Cigarette', 'Handlebars', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5973.png,2021-02-09
2021-02-09,4358,1892,13.0,8220,Human,Female,Light,4,"['Tassle Hat', 'Vape', 'Eye Mask', 'Hot Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8220.png,2021-02-09
2021-02-09,2292,3357,7.999999,9306,Human,Male,Dark,2,"['Cap Forward', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9306.png,2021-02-09
2021-02-09,4996,1892,10.1,2817,Human,Female,Albino,3,"['Messy Hair', 'Hot Lipstick', 'Clown Eyes Blue']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2817.png,2021-02-09
2021-02-09,232,5491,6.99,1640,Human,Male,Medium,3,"['Fedora', 'Mustache', 'VR']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1640.png,2021-02-09
2021-02-10,5480,2974,9.3,5629,Human,Female,Albino,4,"['Clown Eyes Green', 'Dark Hair', 'Purple Lipstick', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5629.png,2021-02-10
2021-02-10,89,4556,8.5,7791,Human,Female,Dark,3,"['Mole', 'Hot Lipstick', 'Half Shaved']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7791.png,2021-02-10
2021-02-10,1700,5357,5.6,5762,Human,Male,Medium,2,"['Headband', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5762.png,2021-02-10
2021-02-10,2166,5804,5.6,9322,Human,Male,Dark,3,"['Cap', 'Shadow Beard', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9322.png,2021-02-10
2021-02-10,1919,229,8.99,7752,Human,Female,Light,2,"['Purple Eye Shadow', 'Dark Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7752.png,2021-02-10
2021-02-10,1293,3401,7.45,4550,Human,Male,Light,4,"['Big Shades', 'Mustache', 'Earring', 'Headband']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4550.png,2021-02-10
2021-02-10,1668,1471,7.8,1667,Human,Male,Medium,2,"['Frumpy Hair', 'Luxurious Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1667.png,2021-02-10
2021-02-10,5480,5057,7.5,3249,Human,Male,Light,4,"['Earring', 'Nerd Glasses', 'Goat', 'Do-rag']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3249.png,2021-02-10
2021-02-10,3541,4753,18.5,8511,Human,Female,Light,2,"['Wild White Hair', 'Spots']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8511.png,2021-02-10
2021-02-10,506,2848,8.15,9735,Human,Male,Dark,3,"['Goat', 'VR', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9735.png,2021-02-10
2021-02-10,506,2974,17.0,7946,Human,Male,Light,2,"['Big Shades', 'Top Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7946.png,2021-02-10
2021-02-10,1700,2974,5.6,5404,Human,Male,Light,2,"['Headband', 'Regular Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5404.png,2021-02-10
2021-02-10,2878,2026,12.49,6863,Human,Female,Light,3,"['Red Mohawk', 'Hot Lipstick', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6863.png,2021-02-10
2021-02-10,3861,4965,9.09,5075,Human,Female,Medium,3,"['Green Eye Shadow', 'Headband', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5075.png,2021-02-10
2021-02-10,506,2974,18.5,8593,Human,Male,Albino,1,['Normal Beard Black'],#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8593.png,2021-02-10
2021-02-10,852,2930,8.0,4689,Human,Male,Medium,2,"['Cigarette', 'Normal Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4689.png,2021-02-10
2021-02-10,1668,513,6.8,7353,Human,Male,Medium,4,"['Stringy Hair', 'Cigarette', 'Mustache', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7353.png,2021-02-10
2021-02-11,5480,4093,7.1,3000,Human,Male,Medium,2,"['Frumpy Hair', 'Normal Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3000.png,2021-02-11
2021-02-11,2292,2426,7.84,4084,Human,Male,Light,3,"['Vampire Hair', 'Big Shades', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4084.png,2021-02-11
2021-02-11,3401,2673,20.0,2887,Human,Male,Medium,2,"['Luxurious Beard', 'Top Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2887.png,2021-02-11
2021-02-11,2055,5113,19.95,1002,Human,Male,Albino,1,['Mohawk Dark'],#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1002.png,2021-02-11
2021-02-11,3541,1952,6.99,2417,Human,Male,Light,3,"['Normal Beard', 'Crazy Hair', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2417.png,2021-02-11
2021-02-11,2360,3401,9.5,5915,Human,Male,Medium,2,"['Police Cap', 'Classic Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5915.png,2021-02-11
2021-02-11,1523,4359,6.0,6276,Human,Male,Dark,2,"['Shaved Head', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6276.png,2021-02-11
2021-02-11,2974,3401,9.99,9507,Human,Male,Dark,3,"['Vampire Hair', 'Eye Mask', 'Shadow Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9507.png,2021-02-11
2021-02-11,1472,1965,130.0,3489,Zombie,Male,Non-human,2,"['Stringy Hair', 'Eye Patch']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk3489.png,2021-02-11
2021-02-11,1433,4359,6.3,6192,Human,Male,Dark,2,"['Bandana', 'Handlebars']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6192.png,2021-02-11
2021-02-11,1919,1165,13.49,1510,Human,Male,Light,2,"['Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1510.png,2021-02-11
2021-02-11,4472,2974,8.88,9947,Human,Male,Light,4,"['Earring', 'Goat', 'Knitted Cap', 'VR']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9947.png,2021-02-11
2021-02-11,1745,4359,5.98,8475,Human,Male,Medium,2,"['Peak Spike', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8475.png,2021-02-11
2021-02-11,2292,5357,7.05,3986,Human,Female,Dark,4,"['Mole', 'Black Lipstick', 'Classic Shades', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3986.png,2021-02-11
2021-02-11,6297,1433,6.75,5973,Human,Male,Dark,4,"['Cigarette', 'Handlebars', 'Earring', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5973.png,2021-02-11
2021-02-11,1472,1965,130.0,8472,Zombie,Male,Non-human,2,"['Mohawk Thin', 'Small Shades']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk8472.png,2021-02-11
2021-02-11,1406,3596,8.25,1035,Human,Female,Dark,2,"['Black Lipstick', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1035.png,2021-02-11
2021-02-11,1668,5804,7.1,2481,Human,Female,Medium,2,"['Bandana', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2481.png,2021-02-11
2021-02-11,3003,2757,6.66,4326,Human,Male,Medium,2,"['Wild Hair', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4326.png,2021-02-11
2021-02-11,1228,2673,20.0,4041,Human,Male,Medium,2,"['Top Hat', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4041.png,2021-02-11
2021-02-11,2830,4093,5.9,5614,Human,Male,Dark,3,"['Frown', 'Mohawk Thin', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5614.png,2021-02-11
2021-02-11,1064,4359,5.84,2263,Human,Male,Dark,2,"['Cap Forward', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2263.png,2021-02-11
2021-02-11,2524,4359,5.94,8970,Human,Male,Dark,2,"['Muttonchops', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8970.png,2021-02-11
2021-02-11,2375,2974,8.0,6546,Human,Male,Albino,3,"['Earring', 'Normal Beard', 'Knitted Cap']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6546.png,2021-02-11
2021-02-11,2710,1189,6.5,3693,Human,Male,Light,3,"['Clown Eyes Blue', 'Cap', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3693.png,2021-02-11
2021-02-11,2292,4359,5.9,4186,Human,Male,Dark,2,"['Frumpy Hair', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4186.png,2021-02-11
2021-02-11,2292,1779,12.87,8745,Human,Female,Medium,3,"['Black Lipstick', 'Purple Eye Shadow', 'Straight Hair Blonde']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8745.png,2021-02-11
2021-02-11,3124,5741,125.0,2306,Zombie,Male,Non-human,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk2306.png,2021-02-11
2021-02-11,2166,425,21.0,8672,Human,Male,Dark,3,"['Messy Hair', 'Clown Eyes Blue', 'Buck Teeth']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8672.png,2021-02-11
2021-02-11,1472,1965,130.0,6784,Zombie,Male,Non-human,3,"['Cigarette', 'Bandana', 'Frown']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk6784.png,2021-02-11
2021-02-11,1406,1330,7.9,3419,Human,Male,Medium,3,"['Silver Chain', 'Nerd Glasses', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3419.png,2021-02-11
2021-02-12,2292,2673,6.7,8081,Human,Male,Light,3,"['Clown Nose', 'Normal Beard', 'Do-rag']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8081.png,2021-02-12
2021-02-12,2231,6393,6.25,8215,Human,Male,Light,3,"['Mohawk Thin', 'Chinstrap', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8215.png,2021-02-12
2021-02-12,3392,512,25.0,2904,Human,Female,Dark,4,"['Bandana', 'Choker', 'Hot Lipstick', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2904.png,2021-02-12
2021-02-12,2292,1533,6.5,4458,Human,Male,Light,3,"['Front Beard', 'Spots', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4458.png,2021-02-12
2021-02-12,293,5685,7.5,5488,Human,Male,Light,3,"['Police Cap', 'Mustache', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5488.png,2021-02-12
2021-02-12,2292,5357,7.5,3997,Human,Female,Dark,3,"['Purple Lipstick', 'Mohawk Dark', 'Clown Eyes Blue']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3997.png,2021-02-12
2021-02-12,2292,3861,15.0,8411,Human,Female,Light,2,"['Clown Eyes Green', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8411.png,2021-02-12
2021-02-12,2375,2673,9.0,5754,Human,Male,Albino,4,"['Gold Chain', 'Front Beard Dark', 'Do-rag', 'Regular Shades']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5754.png,2021-02-12
2021-02-12,2974,3107,6.5,5404,Human,Male,Light,2,"['Headband', 'Regular Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5404.png,2021-02-12
2021-02-12,4801,2673,11.9,9350,Human,Male,Albino,3,"['Front Beard Dark', 'Small Shades', 'Cowboy Hat']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9350.png,2021-02-12
2021-02-12,4801,2673,12.0,8803,Human,Male,Medium,3,"['Frown', 'Chinstrap', 'Cowboy Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8803.png,2021-02-12
2021-02-13,1668,2426,8.9,3826,Human,Male,Albino,3,"['Frumpy Hair', 'Chinstrap', 'VR']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3826.png,2021-02-13
2021-02-13,1668,2292,7.5,7263,Human,Male,Dark,2,"['Fedora', 'Horned Rim Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7263.png,2021-02-13
2021-02-13,4791,3107,6.0,5070,Human,Male,Light,3,"['Cap Forward', 'Regular Shades', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5070.png,2021-02-13
2021-02-13,506,201,11.0,6829,Human,Male,Light,2,"['Do-rag', 'Big Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6829.png,2021-02-13
2021-02-13,1406,991,19.0,5347,Human,Female,Albino,2,"['Blue Eye Shadow', 'Wild Blonde']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5347.png,2021-02-13
2021-02-13,1533,3899,8.75,4458,Human,Male,Light,3,"['Front Beard', 'Spots', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4458.png,2021-02-13
2021-02-13,4791,4806,6.56,8653,Human,Male,Medium,3,"['Cigarette', 'Peak Spike', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8653.png,2021-02-13
2021-02-13,4137,2426,6.82,8423,Human,Male,Light,3,"['Normal Beard Black', 'Earring', 'Knitted Cap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8423.png,2021-02-13
2021-02-13,1406,2426,7.9,4161,Human,Female,Dark,3,"['Black Lipstick', 'Earring', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4161.png,2021-02-13
2021-02-13,5480,3999,12.5,5323,Human,Female,Albino,2,"['Clown Eyes Green', 'Crazy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5323.png,2021-02-13
2021-02-13,4451,1322,6.4,7130,Human,Male,Dark,2,"['Frown', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7130.png,2021-02-13
2021-02-13,1892,1135,12.99,4130,Human,Female,Albino,2,"['Dark Hair', 'Purple Lipstick']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4130.png,2021-02-13
2021-02-13,506,2821,8.5,7106,Human,Male,Light,3,"['Mohawk Thin', 'Classic Shades', 'Pipe']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7106.png,2021-02-13
2021-02-13,1668,2360,7.44,6672,Human,Male,Light,2,"['Crazy Hair', 'Regular Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6672.png,2021-02-13
2021-02-13,506,2426,15.0,8405,Human,Female,Light,3,"['Tassle Hat', 'Big Shades', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8405.png,2021-02-13
